project_name,layer_id,property_id,property_name,unit_id,dimension_des,metadata_url,download_url,get_map_url,get_legend_url,get_feature_info_url
Global Soil Nutrients Map,BT-GSNM-MGEXCSD-2024-0-30,MGEXCSD,Magnesium (Mg++) - exchangeable standard deviation,cmol(c)/kg,0-30,http://localhost:8001/collections/metadata:main/items/5dfe05a0-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSNM-MGEXCSD-2024,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSNM-MGEXCSD-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSNM-MGEXCSD-2024-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-MGEXCSD-2024-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSNM-MGEXCSD-2024-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-MGEXCSD-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSNM-MGEXCSD-2024-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSNM-MGEXCSD-2024-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Nutrients Map,BT-GSNM-NAEXC-2024-0-30,NAEXC,Sodium (Na+) - exchangeable,%,0-30,http://localhost:8001/collections/metadata:main/items/5dfe0574-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSNM-NAEXC-2024,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSNM-NAEXC-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSNM-NAEXC-2024-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-NAEXC-2024-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSNM-NAEXC-2024-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-NAEXC-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSNM-NAEXC-2024-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSNM-NAEXC-2024-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Nutrients Map,BT-GSNM-NAEXCSD-2024-0-30,NAEXCSD,Sodium (Na+) - exchangeable standard deviation,%,0-30,http://localhost:8001/collections/metadata:main/items/5dfe0582-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSNM-NAEXCSD-2024,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSNM-NAEXCSD-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSNM-NAEXCSD-2024-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-NAEXCSD-2024-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSNM-NAEXCSD-2024-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-NAEXCSD-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSNM-NAEXCSD-2024-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSNM-NAEXCSD-2024-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Nutrients Map,BT-GSNM-NTOT-2024-0-30,NTOT,Nitrogen (N) - total,%,0-30,http://localhost:8001/collections/metadata:main/items/5dfe0599-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSNM-NTOT-2024,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSNM-NTOT-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSNM-NTOT-2024-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-NTOT-2024-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSNM-NTOT-2024-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-NTOT-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSNM-NTOT-2024-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSNM-NTOT-2024-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Nutrients Map,BT-GSNM-NTOTSD-2024-0-30,NTOTSD,Nitrogen (N) - total standard deviation,%,0-30,http://localhost:8001/collections/metadata:main/items/5dfe0554-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSNM-NTOTSD-2024,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSNM-NTOTSD-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSNM-NTOTSD-2024-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-NTOTSD-2024-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSNM-NTOTSD-2024-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-NTOTSD-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSNM-NTOTSD-2024-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSNM-NTOTSD-2024-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Nutrients Map,BT-GSNM-PHAQ-2024-0-30,PHAQ,pH - Hydrogen potential in water,pH,0-30,http://localhost:8001/collections/metadata:main/items/5dfe0576-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSNM-PHAQ-2024,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSNM-PHAQ-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSNM-PHAQ-2024-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-PHAQ-2024-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSNM-PHAQ-2024-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-PHAQ-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSNM-PHAQ-2024-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSNM-PHAQ-2024-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Nutrients Map,BT-GSNM-PHAQSD-2024-0-30,PHAQSD,pH - Hydrogen potential in water standard deviation,pH,0-30,http://localhost:8001/collections/metadata:main/items/5dfe057f-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSNM-PHAQSD-2024,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSNM-PHAQSD-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSNM-PHAQSD-2024-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-PHAQSD-2024-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSNM-PHAQSD-2024-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-PHAQSD-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSNM-PHAQSD-2024-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSNM-PHAQSD-2024-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Nutrients Map,BT-GSNM-PXX-2024-0-30,PXX,Phosphorus (P),ppm,0-30,http://localhost:8001/collections/metadata:main/items/5dfe056c-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSNM-PXX-2024,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSNM-PXX-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSNM-PXX-2024-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-PXX-2024-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSNM-PXX-2024-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-PXX-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSNM-PXX-2024-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSNM-PXX-2024-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Nutrients Map,BT-GSNM-PXXSD-2024-0-30,PXXSD,Phosphorus (P) standard deviation,ppm,0-30,http://localhost:8001/collections/metadata:main/items/5dfe058c-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSNM-PXXSD-2024,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSNM-PXXSD-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSNM-PXXSD-2024-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-PXXSD-2024-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSNM-PXXSD-2024-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-PXXSD-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSNM-PXXSD-2024-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSNM-PXXSD-2024-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Nutrients Map,BT-GSNM-SAND-2024-0-30,SAND,Sand texture fraction,%,0-30,http://localhost:8001/collections/metadata:main/items/5dfe056a-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSNM-SAND-2024,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSNM-SAND-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSNM-SAND-2024-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-SAND-2024-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSNM-SAND-2024-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-SAND-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSNM-SAND-2024-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSNM-SAND-2024-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Nutrients Map,BT-GSNM-SANDSD-2024-0-30,SANDSD,Sand texture fraction standard deviation,%,0-30,http://localhost:8001/collections/metadata:main/items/5dfe05a8-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSNM-SANDSD-2024,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSNM-SANDSD-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSNM-SANDSD-2024-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-SANDSD-2024-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSNM-SANDSD-2024-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-SANDSD-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSNM-SANDSD-2024-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSNM-SANDSD-2024-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Nutrients Map,BT-GSNM-SILT-2024-0-30,SILT,Silt texture fraction,%,0-30,http://localhost:8001/collections/metadata:main/items/5dfe0589-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSNM-SILT-2024,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSNM-SILT-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSNM-SILT-2024-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-SILT-2024-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSNM-SILT-2024-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-SILT-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSNM-SILT-2024-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSNM-SILT-2024-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Nutrients Map,BT-GSNM-SILTSD-2024-0-30,SILTSD,Silt texture fraction standard deviation,%,0-30,http://localhost:8001/collections/metadata:main/items/5dfe05ac-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSNM-SILTSD-2024,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSNM-SILTSD-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSNM-SILTSD-2024-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-SILTSD-2024-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSNM-SILTSD-2024-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSNM-SILTSD-2024-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSNM-SILTSD-2024-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSNM-SILTSD-2024-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Organic Carbon Sequestration Potential Map,BT-GSOC-CORGADBAU-2022-0-30,CORGADBAU,Organic carbon sequestration potential - absolute difference business as usual,tonnes C ha-1 yr-1,0-30,http://localhost:8001/collections/metadata:main/items/5dfe0575-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSOC-CORGADBAU-2022,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSOC-CORGADBAU-2022-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSOC-CORGADBAU-2022-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSOC-CORGADBAU-2022-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSOC-CORGADBAU-2022-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSOC-CORGADBAU-2022-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSOC-CORGADBAU-2022-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSOC-CORGADBAU-2022-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Organic Carbon Sequestration Potential Map,BT-GSOC-CORGADSSM1-2022-0-30,CORGADSSM1,Organic carbon sequestration potential - absolute difference SSM1,tonnes C ha-1 yr-1,0-30,http://localhost:8001/collections/metadata:main/items/5dfe0583-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSOC-CORGADSSM1-2022,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSOC-CORGADSSM1-2022-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSOC-CORGADSSM1-2022-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSOC-CORGADSSM1-2022-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSOC-CORGADSSM1-2022-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSOC-CORGADSSM1-2022-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSOC-CORGADSSM1-2022-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSOC-CORGADSSM1-2022-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Organic Carbon Sequestration Potential Map,BT-GSOC-CORGADSSM2-2022-0-30,CORGADSSM2,Organic carbon sequestration potential - absolute difference SSM2,tonnes C ha-1 yr-1,0-30,http://localhost:8001/collections/metadata:main/items/5dfe05a9-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSOC-CORGADSSM2-2022,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSOC-CORGADSSM2-2022-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSOC-CORGADSSM2-2022-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSOC-CORGADSSM2-2022-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSOC-CORGADSSM2-2022-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSOC-CORGADSSM2-2022-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSOC-CORGADSSM2-2022-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSOC-CORGADSSM2-2022-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Organic Carbon Sequestration Potential Map,BT-GSOC-CORGADSSM3-2022-0-30,CORGADSSM3,Organic carbon sequestration potential - absolute difference SSM3,tonnes C ha-1 yr-1,0-30,http://localhost:8001/collections/metadata:main/items/5dfe057d-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSOC-CORGADSSM3-2022,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSOC-CORGADSSM3-2022-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSOC-CORGADSSM3-2022-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSOC-CORGADSSM3-2022-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSOC-CORGADSSM3-2022-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSOC-CORGADSSM3-2022-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSOC-CORGADSSM3-2022-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSOC-CORGADSSM3-2022-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
Global Soil Organic Carbon Sequestration Potential Map,BT-GSOC-CORGASRBAU-2022-0-30,CORGASRBAU,Organic carbon sequestration potential - ASR business as usual,tonnes C ha-1 yr-1,0-30,http://localhost:8001/collections/metadata:main/items/5dfe059c-41e9-11f0-96f5-456217065866,"https://storage.googleapis.com/fao-gismgr-glosis-data/DATA/GLOSIS/MAP/GLOSIS.BT-GSOC-CORGASRBAU-2022,tif",http://localhost:8082/?map=/etc/mapserver/BT-GSOC-CORGASRBAU-2022-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetMap&BBOX=4.584249999999999936%2C116.5172270000000054%2C21.22970700000000122%2C126.8480870000000067&CRS=EPSG%3A4326&WIDTH=567&HEIGHT=914&LAYERS=BT-GSOC-CORGASRBAU-2022-0-30&STYLES=&FORMAT=image%2Fpng&DPI=96&MAP_RESOLUTION=96&FORMAT_OPTIONS=dpi%3A96&TRANSPARENT=TRUE,http://localhost:8082/?map=/etc/mapserver/BT-GSOC-CORGASRBAU-2022-0-30.map&SERVICE=WMS&VERSION=1.1.1&LAYER=BT-GSOC-CORGASRBAU-2022-0-30&REQUEST=getlegendgraphic&FORMAT=image/png,http://localhost:8082/?map=/etc/mapserver/BT-GSOC-CORGASRBAU-2022-0-30.map&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetFeatureInfo&LAYERS=BT-GSOC-CORGASRBAU-2022-0-30&STYLES=&FORMAT=image%2Fpng&QUERY_LAYERS=BT-GSOC-CORGASRBAU-2022-0-30&INFO_FORMAT=text%2Fhtml&I=282&J=429
